agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
20279,VA0730100,VA0730100,Farmville Police Department,Farmville,1,City,,,11041,Farmville,51,VA,3001,Prince Edward,51147,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,8230,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,26,2,23901,37.224881,-78.432957
20055,VA003SP00,VA003SP00,State Police: Alleghany County,State Police: Alleghany County,4,State Police,,,,,51,VA,2904,Alleghany,51005,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,1,0,24422,37.787905,-80.008669
20122,VA0270000,VA0270000,Dinwiddie County Sheriff's Office,Dinwiddie,2,County,,,,,51,VA,2937,Dinwiddie,51053,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,27751,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,51,2,23841,37.073498,-77.635492
20121,VA026SP00,VA026SP00,State Police: Dickenson County,State Police: Dickenson County,4,State Police,,,,,51,VA,2936,Dickenson,51051,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,1,0,24656,37.137081,-82.349208
20189,VA0460000,VA0460000,Isle of Wight County Sheriff's Office,Isle of Wight,2,County,,,,,51,VA,2965,Isle Of Wight,51093,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,25093,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,48,4,23397,36.901418,-76.707569
20434,VA112SP00,VA112SP00,State Police: Harrisonburg,State Police: Harrisonburg,4,State Police,,,,,51,VA,3668,,,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,1,0,22801,38.431669,-78.876027
20435,VA1130000,VA1130000,Hopewell Police Department,Hopewell,1,City,,,11064,Hopewell,51,VA,2964,Hopewell City,51670,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,22027,5,"Cities from 10,000 thru 24,999",M,Y,N,12,12,10,,,,2016,61,19,23860,37.29101,-77.298944
20406,VA1020000,VA1020000,Charlottesville Police Department,Charlottesville,1,City,,,11012,Charlottesville,51,VA,2925,Charlottesville City,51540,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,45997,4,"Cities from 25,000 thru 49,999",M,N,Y,12,12,10,,,,2016,124,33,22902,38.037658,-78.485381
20368,VA0920500,VA0920500,Cedar Bluff Police Department,Cedar Bluff,1,City,,,11011,Cedar Bluff,51,VA,3026,Tazewell,51185,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2013,,1079,7,"Cities under 2,500",L,N,N,9,9,7,,,,2016,3,0,24609,37.125395,-81.562924
20092,VA0160200,VA0160200,Brookneal Police Department,Brookneal,1,City,,,11005,Brookneal,51,VA,2920,Campbell,51031,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2013,2016,1116,7,"Cities under 2,500",L,Y,N,12,12,8,,,,2016,2,0,24528,37.210151,-79.095428
20188,VA045SP00,VA045SP00,State Police: Highland County,State Police: Highland County,4,State Police,,,,,51,VA,2963,Highland,51091,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,4,,,,2016,1,0,24422,38.356672,-79.567958
20307,VA0800100,VA0800100,Salem Police Department,Salem,1,City,,,11119,Salem,51,VA,3014,Salem City,51775,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,25556,4,"Cities from 25,000 thru 49,999",M,N,Y,12,12,10,,,,2016,62,23,24153,37.285333,-80.055241
20341,VA0850500,VA0850500,New Market Police Department,New Market,1,City,,,11090,New Market,51,VA,3016,Shenandoah,51171,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2013,2016,2212,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,5,0,22844,38.856204,-78.573987
20175,VA0410100,VA0410100,Halifax Police Department,Halifax,1,City,,,11056,Halifax,51,VA,2957,Halifax,51083,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2013,2016,1245,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,5,0,24558,36.766461,-78.939614
20105,VA0210100,VA0210100,Chesterfield County Police Department,Chesterfield County Police Department,2,County,,,,,51,VA,2927,Chesterfield,51041,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1966,,2016,2013,2016,335554,9A,"MSA counties 100,000 or over",L,Y,N,12,12,10,,,,2016,503,102,23832,37.378434,-77.585847
20488,VA130SP00,VA130SP00,State Police: Williamsburg,State Police: Williamsburg,4,State Police,,,,,51,VA,3668,,,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,6,,,,2016,1,0,23185,37.269524,-76.708165
20048,VA001SP00,VA001SP00,State Police: Accomack County,State Police: Accomack County,4,State Police,,,,,51,VA,2901,Accomack,51001,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,1,0,23410,37.765944,-75.757807
20385,VA0960300,VA0960300,Coeburn Police Department,Coeburn,1,City,,,11023,Coeburn,51,VA,3034,Wise,51195,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1976,,2016,2013,2016,1998,7,"Cities under 2,500",L,N,N,12,12,9,,,,2016,8,0,24230,36.974561,-82.62156
20125,VA0280000,VA0280000,Essex County Sheriff's Office,Essex,2,County,,,,,51,VA,2939,Essex,51057,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,8682,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,10,11,22560,37.93948,-76.941871
20356,VA0890000,VA0890000,Stafford County Sheriff's Office,Stafford,2,County,,,,,51,VA,3021,Stafford,51179,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,142286,9A,"MSA counties 100,000 or over",L,Y,N,12,12,10,,,,2016,173,67,22555,38.415386,-77.454872
20493,VAMWA0000,VAMWA0000,Reagan National Airport,Reagan National Airport,5,Other,,,,,51,VA,2908,Arlington,51013,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1990,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,217,51,22202,38.878337,-77.100703
20415,VA106SP00,VA106SP00,State Police: Covington,State Police: Covington,4,State Police,,,,,51,VA,3668,,,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1976,,2016,2013,2016,0,7,"Cities under 2,500",L,N,N,12,12,6,,,,2016,1,0,24426,37.778143,-79.986039
20162,VA0370000,VA0370000,Goochland County Sheriff's Office,Goochland,2,County,,,,,51,VA,2953,Goochland,51075,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,21925,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,36,11,23063,37.724166,-77.914273
20397,VA0980100,VA0980100,Poquoson Police Department,Poquoson,1,City,,,11104,Poquoson,51,VA,2998,Poquoson City,51735,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1971,,2016,2013,2016,11990,5,"Cities from 10,000 thru 24,999",M,Y,N,12,12,10,,,,2016,24,1,23662,37.12836,-76.303534
20089,VA015SP00,VA015SP00,State Police: Buckingham County,State Police: Buckingham County,4,State Police,,,,,51,VA,2918,Buckingham,51029,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,1,0,23921,37.573928,-78.529169
20183,VA0430700,VA0430700,J. Sargeant Reynolds Community College,J. Sargeant Reynolds Community College,3,University or College,,277,,,51,VA,2961,Henrico,51087,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,2006,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,8,,,,2016,13,8,23285,37.942894,-76.730561
20336,VA0850000,VA0850000,Shenandoah County Sheriff's Office,Shenandoah,2,County,,,,,51,VA,3016,Shenandoah,51171,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,25968,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,10,,,,2016,57,5,22664,38.856204,-78.573987
20332,VA0840000,VA0840000,Scott County Sheriff's Office,Scott,2,County,,,,,51,VA,3015,Scott,51169,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,18921,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,30,7,24251,36.712778,-82.613627
20451,VA118SP00,VA118SP00,State Police: Norton,State Police: Norton,4,State Police,,,,,51,VA,3668,,,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1976,,2016,2013,2016,0,7,"Cities under 2,500",L,N,N,12,12,2,,,,2016,1,0,24293,36.931549,-82.625996
20470,VA124SP00,VA124SP00,State Police: South Boston,State Police: South Boston,4,State Police,,,,,51,VA,3668,,,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2014,2015,0,7,"Cities under 2,500",L,N,N,12,12,2,20469,VA1240000,South Boston,2016,1,0,24592,36.766461,-78.939614
20233,VA058SP00,VA058SP00,State Police: Mecklenburg County,State Police: Mecklenburg County,4,State Police,,,,,51,VA,2982,Mecklenburg,51117,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,1,0,23970,36.687256,-78.368959
20379,VA0950000,VA0950000,Westmoreland County Sheriff's Office,Westmoreland,2,County,,,,,51,VA,3031,Westmoreland,51193,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,13897,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,40,14,22520,38.109238,-76.804073
20274,VA0710300,VA0710300,Hurt Police Department,Hurt,1,City,,,11066,Hurt,51,VA,2997,Pittsylvania,51143,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1980,,2016,2013,2016,1276,7,"Cities under 2,500",L,N,N,12,12,9,,,,2016,2,0,24563,36.821721,-79.398502
20243,VA0610100,VA0610100,Nansemond Police Department,Nansemond Police Department,5,Other,,,,,51,VA,3023,Suffolk City,51800,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1971,2015,2016,2014,1985,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,20473,VA1270000,Suffolk,1972,20,6,23434,36.697157,-76.634781
20159,VA035SP00,VA035SP00,State Police: Giles County,State Police: Giles County,4,State Police,,,,,51,VA,2951,Giles,51071,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,9D,"MSA counties under 10,000",L,Y,N,12,12,6,,,,2016,1,0,24084,37.31193,-80.717178
20117,VA0260000,VA0260000,Dickenson County Sheriff's Office,Dickenson,2,County,,,,,51,VA,2936,Dickenson,51051,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,13328,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,14,11,24228,37.137081,-82.349208
20424,VA1090000,VA1090000,Fredericksburg Police Department,Fredericksburg,1,City,,,11044,Fredericksburg,51,VA,2949,Fredericksburg City,51630,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,29422,4,"Cities from 25,000 thru 49,999",M,Y,N,12,12,10,,,,2016,66,25,22401,38.299272,-77.486658
20108,VA0220100,VA0220100,Berryville Police Department,Berryville,1,City,,,10994,Berryville,51,VA,2928,Clarke,51043,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2013,2016,4325,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,7,1,22611,39.115864,-77.991226
20442,VA116030X,VA1160300,Virgina Port Authority-Newport News,Virgina Port Authority-Newport News,5,Other,,,,,51,VA,3668,,,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1979,,2016,2014,2015,0,7,"Cities under 2,500",L,Y,N,0,0,0,20484,VA1300500,Port Authority Norfolk,1998,13,0,,,
20157,VA0350400,VA0350400,Rich Creek Police Department,Rich Creek,1,City,,,11112,Rich Creek,51,VA,2951,Giles,51071,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1975,,2016,2013,,748,7,"Cities under 2,500",L,Y,N,12,11,10,,,,2016,1,0,24147,37.31193,-80.717178
20347,VA086SP00,VA086SP00,State Police: Smyth County,State Police: Smyth County,4,State Police,,,,,51,VA,3017,Smyth,51173,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,1,0,24382,36.842318,-81.539786
20053,VA0030000,VA0030000,Alleghany County Sheriff's Office,Alleghany,2,County,,,,,51,VA,2904,Alleghany,51005,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,11929,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,46,19,24426,37.787905,-80.008669
20224,VA0560000,VA0560000,Madison County Sheriff's Office,Madison,2,County,,,,,51,VA,2977,Madison,51113,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,13088,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,21,13,22727,38.412059,-78.276961
20153,VA0350000,VA0350000,Giles County Sheriff's Office,Giles,2,County,,,,,51,VA,2951,Giles,51071,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,10082,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,23,11,24134,37.31193,-80.717178
20396,VA0980000,VA0980000,York County Sheriff's Office,York,2,County,,,,,51,VA,3036,York,51199,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,66454,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,86,8,23690,37.220914,-76.395533
20259,VA067SP00,VA067SP00,State Police: Nottoway County,State Police: Nottoway County,4,State Police,,,,,51,VA,2992,Nottoway,51135,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1973,,2016,2013,2016,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2016,1,0,23885,37.143695,-78.052162
20416,VA1070000,VA1070000,Danville Police Department,Danville,1,City,,,11031,Danville,51,VA,2935,Danville City,51590,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,42210,4,"Cities from 25,000 thru 49,999",M,N,N,12,12,10,,,,2016,124,8,24543,36.583334,-79.408071
20170,VA0400000,VA0400000,Greensville County Sheriff's Office,Greensville,2,County,,,,,51,VA,2956,Greensville,51081,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2013,2016,11516,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,21,13,23847,36.680225,-77.560261
20306,VA0800000,VA0800000,Roanoke County Sheriff's Office,Roanoke,2,County,,,,,51,VA,3009,Roanoke,51161,A,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,VA,1960,,2016,2014,1990,0,9D,"MSA counties under 10,000",L,Y,N,0,0,0,20309,VA0800300,Roanoke County Police Department,1989,155,21,24153,37.331077,-80.19011
